Pot. Lampada,Pot. Ventoinha,Temp,Umidade,Tempo
100,100,29.9,55,1334
100,100,29.9,55,1335
100,100,29.9,55,1336
100,100,29.9,55,1337
100,100,29.9,55,1338
100,100,29.9,55,1339
100,100,29.9,55,1340
100,100,30,55,1341
100,100,30,55,1342
100,100,30.1,54,1343
100,100,30.1,54,1344
100,100,30.3,54,1345
100,100,30.3,54,1346
100,100,30.3,54,1347
100,100,30.3,54,1348
100,100,30.3,54,1349
100,100,30.3,54,1350
100,100,30.3,54,1351
100,100,30.3,54,1352
100,100,30.3,54,1353
100,100,30.3,54,1354
100,100,30.3,54,1355
100,100,30.3,54,1356
100,100,30.3,54,1357
100,100,30.3,54,1358
100,100,30.3,54,1359
100,100,30.3,54,1360
100,100,30.3,54,1361
100,100,30.3,54,1362
100,100,30.3,54,1363
100,100,30.3,54,1364
100,100,30.3,54,1365
100,100,30.3,54,1366
100,100,30.3,54,1367
100,100,30.3,54,1368
100,100,30.3,54,1369
100,100,30.3,54,1370
100,100,30.3,54,1371
100,100,30.3,54,1372
100,100,30.2,54,1373
100,100,30.2,54,1374
100,100,30.3,54,1375
100,100,30.3,54,1376
100,100,30.3,53,1377
100,100,30.3,53,1378
100,100,30.2,53,1379
100,100,30.2,53,1380
100,100,30.1,53,1381
100,100,30.1,53,1382
100,100,30.4,53,1383
100,100,30.4,53,1384
100,100,30.2,53,1385
100,100,30.2,53,1386
100,100,30.2,53,1387
100,100,30.2,53,1388
100,100,30.3,53,1389
100,100,30.3,53,1390
100,100,30.4,53,1391
100,100,30.4,53,1392
100,100,30.4,53,1393
100,100,30.4,53,1394
100,100,30.4,53,1395
100,100,30.4,53,1396
100,100,30.4,53,1397
100,100,30.4,53,1398
100,100,30.4,53,1399
100,100,30.4,53,1400
100,100,30.4,53,1401
100,100,30.4,53,1402
100,100,30.4,53,1403
100,100,30.4,53,1404
100,100,30.4,53,1405
100,100,30.4,53,1406
100,100,30.4,53,1407
100,100,30.4,53,1408
100,100,30.4,53,1409
100,100,30.4,53,1410
100,100,30.4,53,1411
100,100,30.4,53,1412
100,100,30.4,53,1413
100,100,30.4,53,1414
100,100,30.4,53,1415
100,100,30.4,53,1416
100,100,30.4,53,1417
100,100,30.4,53,1418
100,100,30.4,53,1419
100,100,30.4,53,1420
100,100,30.4,53,1421
100,100,30.4,53,1422
100,100,30.4,53,1423
100,100,30.4,53,1424
100,100,30.4,53,1425
100,100,30.4,53,1426
100,100,30.4,53,1427
100,100,30.4,53,1428
100,100,30.4,53,1429
100,100,30.4,53,1430
100,100,30.4,53,1431
100,100,30.4,53,1432
100,100,30.4,53,1433
100,100,30.4,53,1434
100,100,30.4,53,1435
100,100,30.4,53,1436
100,100,30.5,53,1437
100,100,30.5,53,1438
100,100,30.5,53,1439
100,100,30.5,53,1440
100,100,30.6,53,1441
100,100,30.6,53,1442
100,100,30.6,53,1443
100,100,30.6,53,1444
100,100,30.6,53,1445
100,100,30.6,53,1446
100,100,30.7,53,1447
100,100,30.7,53,1448
100,100,30.7,53,1449
100,100,30.7,53,1450
100,100,30.6,53,1451
100,100,30.6,53,1452
100,100,30.6,53,1453
100,100,30.6,53,1454
100,100,30.7,53,1455
100,100,30.7,53,1456
100,100,30.6,53,1457
100,100,30.6,53,1458
100,100,30.5,53,1459
100,100,30.5,53,1460
100,100,30.5,52,1461
100,100,30.5,52,1462
100,100,30.6,52,1463
100,100,30.6,52,1464
100,100,30.7,52,1465
100,100,30.7,52,1466
100,100,30.8,53,1467
100,100,30.8,53,1468
100,100,30.8,53,1469
100,100,30.8,53,1470
100,100,30.8,53,1471
100,100,30.8,53,1472
100,100,30.8,53,1473
100,100,30.8,53,1474
100,100,30.8,52,1475
100,100,30.8,52,1476
100,100,30.8,52,1477
100,100,30.8,52,1478
100,100,30.8,52,1479
100,100,30.8,52,1480
100,100,30.8,52,1481
100,100,30.8,52,1482
100,100,30.8,52,1483
100,100,30.8,52,1484
100,100,30.8,52,1485
100,100,30.8,52,1486
100,100,30.8,52,1487
100,100,30.8,52,1488
100,100,30.8,52,1489
100,100,30.8,52,1490
100,100,30.8,52,1491
100,100,30.8,52,1492
100,100,30.8,52,1493
100,100,30.8,52,1494
100,100,30.8,52,1495
100,100,30.8,52,1496
100,100,30.8,52,1497
100,100,30.8,52,1498
100,100,30.8,52,1499
100,100,30.8,52,1500
100,100,30.8,52,1501
100,100,30.8,52,1502
100,100,30.8,52,1503
100,100,30.8,52,1504
100,100,30.8,52,1505
100,100,30.8,52,1506
100,100,30.8,52,1507
100,100,30.8,52,1508
100,100,30.8,52,1509
100,100,30.8,52,1510
100,100,30.8,52,1511
100,100,30.8,52,1512
100,100,30.8,52,1513
100,100,30.8,52,1514
100,100,30.8,52,1515
100,100,30.8,52,1516
100,100,30.8,52,1517
100,100,30.8,52,1518
100,100,30.8,52,1519
100,100,30.8,52,1520
100,100,30.8,52,1521
100,100,30.8,52,1522
100,100,30.8,52,1523
100,100,30.8,52,1524
100,100,30.8,52,1525
100,100,30.8,52,1526
100,100,30.8,52,1527
100,100,30.8,52,1528
100,100,30.8,52,1529
100,100,30.8,52,1530
100,100,30.8,52,1531
100,100,30.8,52,1532
100,100,30.8,52,1533
100,100,30.8,52,1534
100,100,30.8,52,1535
100,100,30.8,52,1536
100,100,30.8,52,1537
100,100,30.8,52,1538
100,100,30.8,52,1539
100,100,30.8,52,1540
100,100,30.8,52,1541
100,100,30.8,52,1542
100,100,30.8,52,1543
100,100,30.8,52,1544
100,100,30.8,52,1545
100,100,30.8,52,1546
100,100,30.8,52,1547
100,100,30.8,52,1548
100,100,30.8,52,1549
100,100,30.8,52,1550
100,100,30.8,52,1551
100,100,30.8,52,1552
100,100,30.8,52,1553
100,100,30.8,52,1554
100,100,30.8,52,1555
100,100,30.8,52,1556
100,100,30.8,52,1557
100,100,30.8,52,1558
100,100,30.8,52,1559
100,100,30.8,52,1560
100,100,30.8,52,1561
100,100,30.8,52,1562
100,100,30.8,52,1563
100,100,30.8,52,1564
100,100,30.8,52,1565
100,100,30.8,52,1566
100,100,30.8,52,1567
100,100,30.8,52,1568
100,100,30.8,52,1569
100,100,30.8,52,1570
100,100,30.8,52,1571
100,100,30.8,52,1572
100,100,30.8,52,1573
100,100,30.8,52,1574
100,100,30.8,52,1575
100,100,30.8,52,1576
100,100,30.8,52,1577
100,100,30.8,52,1578
100,100,30.8,52,1579
100,100,30.8,52,1580
100,100,30.8,52,1581
100,100,30.8,52,1582
100,100,30.8,52,1583
100,100,30.8,52,1584
100,100,30.8,52,1585
100,100,30.8,52,1586
100,100,30.8,52,1587
100,100,30.8,52,1588
100,100,30.8,52,1589
100,100,30.8,52,1590
100,100,30.8,52,1591
100,100,30.8,52,1592
100,100,30.8,52,1593
100,100,30.8,52,1594
100,100,30.8,52,1595
100,100,30.8,52,1596
100,100,30.8,52,1597
100,100,30.8,52,1598
100,100,30.8,52,1599
100,100,30.8,52,1600
100,100,30.8,52,1601
100,100,30.8,52,1602
100,100,30.8,52,1603
100,100,30.8,52,1604
100,100,30.8,52,1605
100,100,30.8,52,1606
100,100,30.8,52,1607
100,100,30.8,52,1608
100,100,30.8,52,1609
100,100,30.8,52,1610
100,100,30.8,52,1611
100,100,30.8,52,1612
100,100,30.8,52,1613
100,100,30.8,52,1614
100,100,30.8,52,1615
100,100,30.8,52,1616
100,100,30.8,52,1617
100,100,30.8,52,1618
100,100,30.8,52,1619
100,100,30.8,52,1620
100,100,30.8,52,1621
100,100,30.8,52,1622
100,100,30.8,52,1623
100,100,30.8,52,1624
100,100,30.8,52,1625
100,100,30.8,52,1626
100,100,30.8,52,1627
100,100,30.8,52,1628
100,100,30.8,52,1629
100,100,30.8,52,1630
100,100,30.8,52,1631
100,100,30.8,52,1632
100,100,30.8,52,1633
100,100,30.8,52,1634
100,100,30.8,52,1635
100,100,30.8,52,1636
100,100,30.8,52,1637
100,100,30.8,52,1638
100,100,30.8,52,1639
100,100,30.8,52,1640
100,100,30.8,52,1641
100,100,30.8,52,1642
100,100,30.8,52,1643
100,100,30.8,52,1644
100,100,30.8,52,1645
100,100,30.8,52,1646
100,100,30.8,52,1647
100,100,30.8,52,1648
100,100,30.8,53,1649
100,100,30.8,53,1650
100,100,30.8,52,1651
100,100,30.8,52,1652
100,100,30.8,52,1653
100,100,30.8,52,1654
100,100,30.8,52,1655
100,100,30.8,52,1656
100,100,30.8,52,1657
100,100,30.8,52,1658
100,100,30.8,52,1659
100,100,30.8,52,1660
100,100,30.8,52,1661
100,100,30.8,52,1662
100,100,30.8,52,1663
100,100,30.8,52,1664
100,100,30.8,52,1665
100,100,30.8,52,1666
100,100,30.8,52,1667
100,100,30.8,52,1668
100,100,30.8,52,1669
100,100,30.8,52,1670
100,100,30.8,52,1671
100,100,30.8,52,1672
100,100,30.8,52,1673
100,100,30.8,52,1674
100,100,30.8,52,1675
100,100,30.8,52,1676
100,100,30.8,52,1677
100,100,30.8,52,1678
100,100,30.8,52,1679
100,100,30.8,52,1680
100,100,30.8,52,1681
100,100,30.8,52,1682
100,100,30.8,52,1683
100,100,30.8,52,1684
100,100,30.8,52,1685
100,100,30.8,52,1686
100,100,30.8,52,1687
100,100,30.8,52,1688
100,100,30.8,52,1689
100,100,30.8,52,1690
100,100,30.8,52,1691
100,100,30.8,52,1692
100,100,30.8,52,1693
100,100,30.8,52,1694
100,100,30.8,52,1695
100,100,30.8,52,1696
100,100,30.8,52,1697
100,100,30.8,52,1698
100,100,30.8,52,1699
100,100,30.8,52,1700
100,100,30.8,52,1701
100,100,30.8,52,1702
100,100,30.8,52,1703
100,100,30.8,52,1704
100,100,30.8,52,1705
100,100,30.8,52,1706
100,100,30.8,52,1707
100,100,30.8,52,1708
100,100,30.8,52,1709
100,100,30.8,52,1710
100,100,30.8,52,1711
100,100,30.8,52,1712
100,100,30.8,52,1713
100,100,30.8,52,1714
100,100,30.8,52,1715
100,100,30.8,52,1716
100,100,30.8,52,1717
100,100,30.8,52,1718
100,100,30.8,52,1719
100,100,30.8,52,1720
100,100,30.7,52,1721
100,100,30.7,52,1722
100,100,30.7,52,1723
100,100,30.7,52,1724
100,100,30.6,52,1725
100,100,30.6,52,1726
100,100,30.6,52,1727
100,100,30.6,52,1728
100,100,30.4,52,1729
100,100,30.4,52,1730
100,100,30.4,52,1731
100,100,30.4,52,1732
100,100,30.2,52,1733
100,100,30.2,52,1734
100,100,30.2,52,1735
100,100,30.2,52,1736
100,100,30.2,51,1737
100,100,30.2,51,1738
100,100,30.2,51,1739
100,100,30.2,51,1740
100,100,29.9,51,1741
100,100,29.9,51,1742
100,100,29.9,51,1743
100,100,29.9,51,1744
100,100,29.9,51,1745
100,100,29.9,51,1746
100,100,29.6,51,1747
100,100,29.6,51,1748
100,100,29.5,51,1749
100,100,29.5,51,1750
100,100,29.5,50,1751
100,100,29.5,50,1752
100,100,29.5,50,1753
1,569,29.5,50,1754
1,569,29.5,50,1755
1,569,29.5,50,1756
1,569,29.2,50,1757
1,569,29.2,50,1758
1,569,29.2,50,1759
1,569,29.2,50,1760
1,569,29.2,50,1761
1,569,29.2,50,1762
1,569,29.2,49,1763
1,569,29.2,49,1764
1,569,29.2,49,1765
1,569,29.2,49,1766
1,569,29,49,1767
1,569,29,49,1768
1,569,28.8,49,1769
1,569,28.8,49,1770
1,569,28.9,49,1771
1,569,28.9,49,1772
1,569,29.1,49,1773
1,569,29.1,49,1774
1,569,29.1,49,1775
1,569,29.1,49,1776
1,569,29.1,49,1777
1,569,29.1,49,1778
1,569,29.1,49,1779
1,569,29.1,49,1780
1,569,28.9,49,1781
1,569,28.9,49,1782
1,569,28.8,49,1783
1,569,28.8,49,1784
1,569,28.8,50,1785
1,569,28.8,50,1786
1,569,28.8,49,1787
1,569,28.8,49,1788
1,569,28.8,49,1789
1,569,28.8,49,1790
1,569,28.8,49,1791
1,569,28.8,49,1792
1,569,28.8,49,1793
1,569,28.8,49,1794
1,569,28.8,49,1795
1,569,28.8,49,1796
1,569,28.5,49,1797
1,569,28.5,49,1798
1,569,28.5,49,1799
1,569,28.5,49,1800
1,569,28.5,49,1801
1,569,28.5,49,1802
1,569,28.5,49,1803
1,569,28.5,49,1804
1,569,28.5,49,1805
1,569,28.5,49,1806
1,569,28.5,49,1807
1,569,28.5,49,1808
1,569,28.4,49,1809
1,569,28.4,49,1810
1,569,28.1,49,1811
1,569,28.1,49,1812
1,569,28.1,49,1813
1,569,28.1,49,1814
1,569,28.1,49,1815
1,569,28.1,49,1816
1,569,28.1,49,1817
1,569,28.1,49,1818
1,569,28.3,49,1819
1,569,28.3,49,1820
1,569,28.4,49,1821
1,569,28.4,49,1822
1,569,28.4,49,1823
1,569,28.4,49,1824
1,569,28.2,49,1825
1,569,28.2,49,1826
1,569,28,49,1827
1,569,28,49,1828
1,569,28,49,1829
1,569,28,49,1830
1,569,28,49,1831
1,569,28,49,1832
1,569,28,49,1833
1,569,28,49,1834
1,569,28,49,1835
1,569,28,49,1836
1,569,28,49,1837
1,569,28,49,1838
1,569,28,49,1839
1,569,28,49,1840
1,569,27.8,49,1841
1,569,27.8,49,1842
1,569,27.7,49,1843
1,569,27.7,49,1844
1,569,27.7,49,1845
1,569,27.7,49,1846
1,569,27.7,49,1847
1,569,27.7,49,1848
1,569,27.7,49,1849
1,569,27.7,49,1850
1,569,27.7,49,1851
1,569,27.7,49,1852
1,569,27.7,49,1853
1,569,27.7,49,1854
1,569,27.7,49,1855
1,569,27.7,49,1856
1,569,27.7,49,1857
1,569,27.7,49,1858
1,569,27.5,49,1859
1,569,27.5,49,1860
1,569,27.4,49,1861
1,569,27.4,49,1862
1,569,27.4,49,1863
1,569,27.4,49,1864
1,569,27.4,49,1865
1,569,27.4,49,1866
1,569,27.4,49,1867
1,569,27.4,49,1868
1,569,27.4,49,1869
1,569,27.4,49,1870
1,569,27.4,49,1871
1,569,27.4,49,1872
1,569,27.4,49,1873
1,569,27.4,49,1874
1,569,27.4,49,1875
1,569,27.4,49,1876
1,569,27.2,49,1877
1,569,27.2,49,1878
1,569,27.2,49,1879
1,569,27.2,49,1880
1,569,27.1,49,1881
1,569,27.1,49,1882
1,569,27.1,49,1883
1,569,27.1,49,1884
1,569,27,49,1885
1,569,27,49,1886
1,569,27.4,49,1887
1,569,27.4,49,1888
1,569,27.4,49,1889
1,569,27.4,49,1890
1,569,27.4,49,1891
1,569,27.4,49,1892
1,569,27.4,49,1893
1,569,27.4,49,1894
1,569,27.3,49,1895
1,569,27.3,49,1896
1,569,27.1,49,1897
1,569,27.1,49,1898
1,569,27,49,1899
1,569,27,49,1900
1,569,27,49,1901
1,569,27,49,1902
1,569,27,49,1903
1,569,27,49,1904
1,569,27,49,1905
1,569,27,49,1906
1,569,27,49,1907
1,569,27,49,1908
1,569,27,49,1909
1,569,27,49,1910
1,569,27,49,1911
1,569,27,49,1912
1,569,27,49,1913
1,569,27,49,1914
1,569,26.8,49,1915
1,569,26.8,49,1916
1,569,26.7,49,1917
1,569,26.7,49,1918
1,569,26.7,49,1919
1,569,26.7,49,1920
1,569,26.7,49,1921
1,569,26.7,49,1922
1,569,26.7,49,1923
1,569,26.7,49,1924
1,569,26.7,49,1925
1,569,26.7,49,1926
1,569,26.7,49,1927
1,569,26.7,49,1928
1,569,26.7,49,1929
1,569,26.7,49,1930
1,569,26.7,49,1931
1,569,26.7,49,1932
1,569,26.7,49,1933
1,569,26.7,49,1934
1,569,26.5,49,1935
1,569,26.5,49,1936
1,569,26.4,49,1937
1,569,26.4,49,1938
1,569,26.3,49,1939
1,569,26.3,49,1940
1,569,26.5,49,1941
1,569,26.5,49,1942
1,569,26.5,49,1943
1,569,26.5,49,1944
1,569,26.6,49,1945
1,569,26.6,49,1946
1,569,26.5,49,1947
1,569,26.5,49,1948
1,569,26.5,49,1949
1,569,26.5,49,1950
1,569,26.6,49,1951
1,569,26.6,49,1952
1,569,26.6,49,1953
1,569,26.6,49,1954
1,569,26.6,49,1955
1,569,26.6,49,1956
1,569,26.6,49,1957
1,569,26.6,49,1958
1,569,26.5,49,1959
1,569,26.5,49,1960
1,569,26.4,49,1961
1,569,26.4,49,1962
1,569,26.3,49,1963
1,569,26.3,49,1964
1,569,26.3,49,1965
1,569,26.3,49,1966
